Molecular Weight,Smiles,Ligand Efficiency BEI,Ligand Efficiency BEI/MW
424.48,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(F)nc3)nc2n1,18.66,0.043959668
458.93,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccnc(Cl)c3F)nc2n1,13.75,0.029960996
483.59,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(S(C)(=O)=O)cc3)nc2n1,13.81,0.028557249
462.55,CNC(=O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1,16.64,0.035974489
498.61,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(NS(C)(=O)=O)c3)nc2n1,14.98,0.030043521
442.47,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cc(F)nc(F)c3)nc2n1,15.42,0.03484982
531.66,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)N4CCN(C)CC4)c3)nc2n1,13.58,0.02554264
450.5,C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc([N+](=O)[O-])cc3)nc2n1,16.42,0.036448391
332.36,COc1cc(-c2cnc3ccc(-c4ccncc4)cn23)cnc1OC,16.33,0.04913347
428.91,CN(C)S(=O)(=O)Nc1cc(-c2cnc3cc(-c4ccncc4)ccn23)cnc1Cl,15.36,0.035811709
520.52,COc1ncc(-c2ccc3nc(N)nc(-c4ccncc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,18.32,0.035195574
516.03,COc1ncc(-c2cc3c(-c4ccncc4)ncnc3s2)cc1NS(=O)(=O)c1ccc(Cl)s1,13.89,0.02691704
958.24,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,8.66,0.009037402
416.49,Nc1ccc(-c2ccc3ncc4ncc(=O)n(C5CCN(CCO)CC5)c4c3c2)cn1,17.47,0.041945785
444.5,COC(=O)CN1CCC(n2c(=O)cnc3cnc4ccc(-c5ccc(N)nc5)cc4c32)CC1,18.89,0.042497188
443.48,COc1ccc(-c2cc3c(cc2F)ncc2ncc(=O)n(C4CCN(CC#N)CC4)c23)cc1,16.28,0.03670966
349.4,Nc1nc2cc(-c3nn(CC4CCCC4)c4ncnc(N)c34)ccc2o1,25.03,0.071637092
422.53,CCCn1cnc2c(N3CCOC[C@@H]3C)cc(-c3ccc(NC(=O)NCC)cc3)nc21,15.47,0.036612785
438.53,CCNC(=O)Nc1ccc(-c2cc(N3CCOC[C@@H]3C)c3ncn(COCC)c3n2)cc1,14.58,0.03324744
407.41,CC(C)[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3F)c2n1,18.55,0.045531528
429.48,O=C1OC[C@H](C2CCCCC2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,19.69,0.04584614
514.64,CC(C)[C@H]1CN(CCN2CCN(C)CC2)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,14.88,0.028913415
389.42,CCC[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,21.04,0.054029069
474.43,Cc1cc([C@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)c(F)c4)c3n2)ncc1F,18.13,0.038214278
460.4,O=C1OC[C@H](c2ccc(F)cn2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,18.37,0.039900087
537.07,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,14.03,0.026123224
507.56,Nc1nc2cc(-c3nn(CC4CCN(C(=O)CCCCC(=O)NO)CC4)c4ncnc(N)c34)ccc2o1,17.18,0.033848215
557.58,COc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,14.53,0.026059041
485.54,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccc(F)cc3)cc2)n1,15.55,0.032026198
486.57,COCc1cccc(-c2nc(N3CCOC[C@@H]3C)c3ccc(-c4ccc(OC)c(CO)c4)nc3n2)c1,14.22,0.029224983
453.54,COCC(C)Nc1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(OC)c(CO)c3)nc2n1,16.72,0.036865547
439.52,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N[C@@H](C)CO)nc3n2)cc1CO,16.96,0.03858755
465.55,COc1ccc(-c2ccc3c(N4CCOC[C@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,17.24,0.037031468
357.42,CCc1ncnc(-c2cccc(C(=O)NC)c2)c1C#Cc1ccc(N)nc1,20.58,0.057579318
527.65,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCN(C)CC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,16.15,0.03060741
472.57,CCc1ncnc(-c2ccc(C(=O)NCC3CCCN(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,15.83,0.033497683
594.64,COc1ncc(-c2ccc3nccc(/C(C)=C/C(=O)N4CCC(O)CC4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,13.81,0.023224136
563.64,O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCN(c2nc(NCCN3CCOCC3)nc(N3CCOCC3)n2)CC1,12.74,0.02260308
402.84,O=S(=O)(Nc1cc(-c2cnc3ccccn23)cnc1Cl)c1ccc(F)cc1,16.9,0.04195214
479.92,O=S(=O)(Nc1cc(-c2cnc3ccc(-c4cccnc4)cn23)cnc1Cl)c1ccc(F)cc1,15.62,0.032547091
610.65,COc1ncc(-c2ccc3ncc(-c4nnc(CCN5CCN(C)CC5)o4)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,12.57,0.020584623
443.45,CS(=O)(=O)C1(c2cc(-c3cnc(N)cc3C(F)(F)F)nc(N3CCOCC3)n2)CC1,13.02,0.029360695
469.55,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,18.08,0.038504952
420.48,C[C@H]1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3cnc4cc[nH]c4c3)nc12,15.05,0.035792428
409.49,C[C@H]1CN(c2nc(N3CCOCC3)c3nc(-c4cccc(N)c4)[nH]c3n2)C[C@@H](C)O1,14.61,0.035678527
446.51,COc1ccc(Cn2c(=O)n(C)c3c4cc(-c5cnc6ccccc6c5)ccc4ncc32)cc1,13.82,0.030951155
351.45,CCc1ncnc(N2CCC(O)(CC)CC2)c1C#Cc1ccc(N)nc1,23.9,0.068003983
337.43,CCc1ncnc(N2CCC(C)(O)CC2)c1C#Cc1ccc(N)nc1,24.6,0.07290401
365.44,Cc1ncnc(N2CCC3(CC2)OCCCO3)c1C#Cc1ccc(N)nc1,22.5,0.061569615
463.58,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCCC(C)C4)nc3n2)cc1CO,16.23,0.035010138
521.62,CCOC(=O)C1CCCN(c2nc(N3CCOC[C@@H]3C)c3ccc(-c4ccc(OC)c(CO)c4)nc3n2)C1,12.93,0.02478816
509.56,COC(=O)[C@@H]1C[C@@H](O)CN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc(OC)c(CO)c3)nc2n1,15.15,0.029731533
499.6,COc1ccc(Nc2ncc([C@@H](C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1,10.99,0.021997598
422.45,COc1ccc(Nc2ncc(CN3CCOCC3=O)cc2-c2nc(C)nc(N)n2)cn1,13.06,0.030914901
469.48,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccccc4[N+](=O)[O-])CC3)cc12,10.81,0.023025475
442.47,O=c1oc2ccccc2c2nn(CN3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)cc12,11.39,0.025741858
456.44,Cc1cc([C@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)cc4)c3n2)ncc1F,18.4,0.04031198
475.87,O=C1OC[C@H](c2ccccc2Cl)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,15.96,0.033538571
377.41,COc1ccc(Nc2ncc(CCO)cc2-c2nc(C)nc3[nH]cnc23)cn1,17.5,0.046368671
359.39,CC(=O)Nc1ccc(Nc2ncccc2-c2nc(C)nc3[nH]cnc23)cc1,20.75,0.057736721
402.46,CC(C)[C@H]1CN(C)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,19.94,0.049545296
485.6,CC(C)[C@H]1CN(CCN2CCCC2)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,14.75,0.030374794
527.63,CC(C)[C@H]1CN(CCN2CC3CCC(C2)O3)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,15.72,0.029793605
485.6,CC(C)[C@H]1CN(CC2CCNCC2)C(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,15.84,0.03261944
471.57,CCN1CC(N2C[C@H](C(C)C)N(c3ccn4ncc(-c5ccc(-c6nc[nH]n6)cc5)c4n3)C2=O)C1,15.63,0.033144602
423.86,CC(C)[C@H]1COC(=O)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(Cl)c3)c2n1,20.18,0.04761006
426.48,O=C(Nc1ccccc1)Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1,15.7,0.036812981
377.4,FC(F)c1cncc(-c2ccc3ncc4nnc([C@@H]5[C@H]6CCC[C@H]65)n4c3c2)c1,15.39,0.040779014
527.65,CCc1ncnc(-c2ccc(C(=O)NC3CCN(C4CCN(C)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,15.46,0.029299725
445.5,CCc1ncnc(-c2ccc(C(=O)NCC3(C)COC3)c(F)c2)c1C#Cc1ccc(N)nc1,20.2,0.045342312
405.43,CCc1ncnc(-c2ccc(C(=O)N(C)OC)c(F)c2)c1C#Cc1ccc(N)nc1,20.11,0.049601657
386.46,CCc1ncnc(-c2ccc(N3CCOCC3)nc2)c1C#Cc1ccc(N)nc1,19.12,0.049474719
535.05,CCc1ncnc(-c2ccc(C(=O)N3CCN(CCOCCO)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,16.62,0.031062518
535.48,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC4(CC3)CN(C)C4)c(Cl)c2)c1C#Cc1ccc(N)nc1,14.89,0.027806828
331.38,CCc1ncnc(-c2ccnc(OC)c2)c1C#Cc1ccc(N)nc1,22.54,0.068018589
447.51,CCc1ncnc(-c2ccc(C(=O)N(C)CCCOC)c(F)c2)c1C#Cc1ccc(N)nc1,19.05,0.042568881
375.41,CCc1ncnc(-c2ccc(C(=O)NC)c(F)c2)c1C#Cc1ccc(N)nc1,21.57,0.05745718
543.12,CCc1ncnc(-c2ccc(C(=O)N3CCC(C4CCN(C)CC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,15.02,0.02765503
479.99,CCc1ncnc(-c2ccc(C(=O)N3CC[S+]([O-])CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,17.92,0.037334111
475.98,CCc1ncnc(-c2ccc(C(=O)N3CCC(OC)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,17.24,0.036220009
397.48,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,19.61,0.049335816
451.37,Nc1ncc(-c2ccc3ncc4c(=O)[nH]c(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)cn1,19,0.042094069
467.53,COc1ncc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c(OC)n1,13.84,0.029602378
422.49,CNC(=O)Nc1ccc(-c2ncc3c(n2)N2CCOC[C@@]2(C)C(=O)N3CC2CC2)cc1,19.17,0.045373855
372.45,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1,17.56,0.047147268
406.36,Nc1nc2cc(-c3nn(Cc4ccc(C(=O)NO)o4)c4ncnc(N)c34)ccc2o1,19.06,0.046904223
563.63,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(C)cn4)c(F)c3)c2C1=O,12.54,0.022248638
544.62,CCN1CC(C)(C)Oc2nc(N3C4CCC3COC4)nc(-c3ccc(NC(=O)Nc4ccncn4)cc3)c2C1=O,13.58,0.024934817
563.7,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(C2CCN(C)CC2)CC(C)(C)O3)cc1,11.73,0.020808941
570.67,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CC4(CN(C(=O)OC(C)(C)C)C4)C3)c(F)c2)cn1,14.08,0.024672753
500.58,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4COC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,15.52,0.031004035
521,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C4COC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,16.16,0.031017274
539.62,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4nc(C)c(C)o4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,16.34,0.030280568
488.57,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(C)O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,18.03,0.036903617
507.43,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CC4(CN(C)C4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,15.79,0.031117593
579.71,CCN1CCN(C(=O)Nc2ccc(-c3nc(N4CCOCC4)c4cnn(CCCCCCC(=O)NO)c4n3)cc2)CC1,14.68,0.025323006
463.97,CCc1ncnc(-c2ccc(C(=O)N(C)CCCOC)c(Cl)c2)c1C#Cc1ccc(N)nc1,18.37,0.039593077
391.41,CCc1ncnc(-c2ccc(C(=O)N(C)O)c(F)c2)c1C#Cc1ccc(N)nc1,21.46,0.054827419
515.59,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC(=O)N(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,15.82,0.030683295
522.61,CCc1ncnc(-c2ccc(C(=O)N3CCN(S(=O)(=O)CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,15.88,0.030385947
388.45,CCc1ncnc(-c2ccc(C(=O)N(C)C)c(F)c2)c1C#Cc1ccc(C)nc1,19.88,0.051177758
355.32,Cc1ncnc(-c2ccc(C(F)(F)F)nc2)c1C#Cc1ccc(N)nc1,20.7,0.058257345
475,CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,16.21,0.034126316
475,CCc1ncnc(-c2ccc(C(=O)N3CCCN(C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,16.12,0.033936842
474.57,Cc1ncnc(-c2ccc(C(=O)N3CCN(c4ccccc4)CC3)cc2)c1C#Cc1ccc(N)nc1,17.7,0.037296921
537.07,CCc1ncnc(-c2ccc(C(=O)N3CCN(Cc4ccccc4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,14.03,0.026123224
457.53,CCc1ncnc(-c2ccc(C(=O)N3CCCC(O)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,17.32,0.037855441
560.68,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCS(=O)(=O)C4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,14.52,0.025897125
524.55,CCc1ncnc(-c2ccc(C(=O)N3CC[C@@H](N(C)C)C3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,13.83,0.026365456
580.61,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,13.01,0.022407468
509.59,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCn4c(C)cnc4C3)c(F)c2)cn1,17.24,0.033831119
470.58,CCc1ncnc(-c2ccc(C(=O)N3CC[C@H](N(C)C)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,15.32,0.03255557
519.01,CCOC(=O)N1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2Cl)CC1,16.27,0.031348144
538.7,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CCCCC4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,14.48,0.026879525
410.4,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,13.9,0.033869396
451.51,C[C@H]1COCCN1c1nc(N2CCOC[C@H]2C)c2nc(-c3cc(F)cc4[nH]ccc34)[nH]c2n1,17,0.037651436
474.57,C[C@@H]1COCCN1c1nc(N2CCN(C3COC3)CC2)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,14.84,0.031270413
492.62,CNC(=O)c1nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc2c1N[C@@H](C)C1CCOCC1,9.5,0.019284641
512.59,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)NC4CC4)c(F)c3)c2C1=O,14.43,0.028151154
436.52,COc1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccn1,15.16,0.034729222
394.48,CCNC(=O)Nc1ccc(-c2cc(N3CCOCC3)c3ncn(CC)c3n2)cc1,16.16,0.040965321
408.51,CCCn1cnc2c(N3CCOCC3)cc(-c3ccc(NC(=O)NCC)cc3)nc21,15.66,0.038334435
436.56,CCCCn1cnc2c(N3CCOC[C@@H]3C)cc(-c3ccc(NC(=O)NCC)cc3)nc21,14.6,0.033443284
540.58,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1ccc(F)c(c1)-c1ccnc3ccc-2cc13,11.44,0.021162455
513.54,COc1ncc2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1cncc(c1)-c1cnn3ccc-2nc13,13.96,0.027183861
443.49,CC(=O)Nc1nc2ccc(-c3ccnc(NS(=O)(=O)c4ccccc4F)n3)cc2s1,16.57,0.037362736
479.54,COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)cnc2C#N)cc1,18.34,0.038244985
505.51,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,17.61,0.034836106
348.36,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,19.67,0.056464577
554.63,COc1cnc(-c2ccc(NC(=O)Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)cc2)nc1N1CCOCC1,11.9,0.021455745
647.71,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cnc(N5CCOCC5)cn4)c(F)c3)c2C1=O,11.07,0.017090982
660.75,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(N5CC6CCC(C5)O6)nc4)c(F)c3)c2C1=O,11.01,0.016662883
398.47,Cc1nccc(-c2ccc(C(=O)N3CCOCC3)cc2)c1C#Cc1ccc(N)nc1,20.47,0.051371496
357.42,Cc1nccc(-c2ccc(C(=O)N(C)C)nc2)c1C#Cc1ccc(N)nc1,22.51,0.062979128
289.34,Cc1nccc(-c2cnn(C)c2)c1C#Cc1ccc(N)nc1,24.27,0.083880556
554.55,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)NCC(F)(F)F)c(F)c3)c2C1=O,12.53,0.022594897
389.42,Cc1ncnc(N2CCN(C(=O)c3ccno3)CC2)c1C#Cc1ccc(N)nc1,18.64,0.047866057
452.56,CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(C2COC2)C3)cc1,18.61,0.041121619
545.42,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(CC(F)F)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,15.85,0.029060174
510.43,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCC(CO)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,18.08,0.035421116
467.51,CCc1ncnc(-c2ccc(C(=O)N3CCn4ccnc4C3)c(F)c2)c1C#Cc1ccc(N)nc1,18.73,0.040063314
472.98,CCc1ncnc(-c2ccc(C(=O)N3CC4(CN(C)C4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,17.37,0.036724597
496.62,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCN(C)C4)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,14.64,0.02947928
483.62,CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,17.45,0.036082048
399.86,CS(=O)(=O)Nc1cc(-c2cnc3cc(-c4cccnc4)ccn23)cnc1Cl,18.74,0.046866403
480.62,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,16.56,0.034455495
503.61,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccccn4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,15.42,0.030618931
465.48,CCc1ncnc(-c2ccc(C(=O)N3CCC(F)(F)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,16.49,0.035425797
489.02,CCc1ncnc(-c2ccc(C(=O)N3CC[C@@H](N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(NC)nc1,17.99,0.036787861
478.96,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,18.79,0.039230833
522.02,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(C(C)(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,17.27,0.033083024
367.46,CCc1ncnc(-c2ccc(C(C)(C)C#N)cc2)c1C#Cc1ccc(N)nc1,20.74,0.056441517
562.67,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCS(=O)(=O)C4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,14.49,0.025752217
487.01,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,18.49,0.037966366
531.06,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCOCC4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,17.05,0.0321056
435.92,CCc1ncnc(-c2ccc(C(=O)NCCOC)c(Cl)c2)c1C#Cc1ccc(N)nc1,19.55,0.044847678
435.92,CCc1ncnc(-c2ccc(C(=O)N(C)CCO)c(Cl)c2)c1C#Cc1ccc(N)nc1,20.65,0.047371077
489.02,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,18.56,0.037953458
486.6,CCc1ncnc(-c2ccc(C(=O)N(C)CC3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,16.21,0.033312783
484.58,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCCCC4C3)c(F)c2)c1C#Cc1ccc(N)nc1,16.83,0.034731107
472.52,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)=O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,17.4,0.036823838
474.54,CCc1ncnc(-c2ccc(C(=O)N3CCN(CCO)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,17.7,0.037299279
507.57,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccncc4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,16.07,0.031660658
445.5,CCc1ncnc(-c2ccc(C(=O)N3CCCOCC3)c(F)c2)c1C#Cc1ccc(N)nc1,19.53,0.043838384
484.58,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,17.13,0.0353502
526.66,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCCCC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,14.47,0.027475031
500.62,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(CC)CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,15.57,0.031101434
265.29,C/C(=N\NC(=O)c1cccc(F)c1)N1CCOCC1,16.44,0.06196992
485.56,CCc1nccc(-c2ccc(C(=O)N3CCN(C4COC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,17.3,0.035628964
501.61,CCc1nccc(-c2ccc(C(=O)N3CCN(CCOC)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,15.72,0.031339088
300.37,Cc1cc(-c2ccnc(C)c2C#Cc2ccc(N)nc2)ccn1,22.06,0.073442754
442.88,COc1ncc(-c2ccc3nccc(=O)n3c2)cc1NS(=O)(=O)c1ccc(Cl)cc1,15.02,0.033914379
480.59,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCSCC4)nc3n2)cc1C(N)=O,17.19,0.035768535
525.55,O=C(c1cc([C@H]2CCCN2c2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1)N1CCOCC1,8.33,0.015850062
458.54,CNc1nc2ccccc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,13.56,0.02957212
484.53,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(C)CC(C)(C)O3)cc1F,15.73,0.03246445
646.72,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OC5CCOC5)cc4)c(F)c3)c2C1=O,11.21,0.017333622
662.77,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(N5CCOCC5(C)C)nc4)c(F)c3)c2C1=O,10.12,0.015269249
468.55,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(OC)c(CO)c3)c2C1=O,11.51,0.024565148
470.53,CCN1CC(C)(C)Oc2nc(N3CCOCC3)nc(-c3ccc(NC(=O)NOC)cc3)c2C1=O,12.38,0.026310756
496.61,CCNC(=O)Nc1ccc(-c2nc(N3C[C@H](C)O[C@H](C)C3)nc3c2C(=O)N(CC)CC(C)(C)O3)cc1,11.91,0.023982602
628.63,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C(F)(F)F)cc4F)cc3)c2C1=O,10.72,0.017052956
550.6,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cnccn4)c(F)c3)c2C1=O,13.42,0.024373411
